step time u1 u2 u3 u4 x1 x2 x3 x4
37.0	9.224	-0.09157274663448334	6.258487701416016e-7	0.0	0.0	-0.3079448211128273	0.006255884533336549	0.17202242984685334	-0.005905751373651251
38.0	9.224	-0.09691685438156128	5.364418029785156e-7	0.0	0.0	-0.29089618239541387	0.005815964594600092	0.16887726775357287	-0.0030388008967638736
39.0	9.224	-0.10147763043642044	1.7881393432617188e-7	0.0	0.0	-0.2742065433751696	0.005600493266605553	0.1648797199024134	-0.0013422111609266915
40.0	9.224	-0.10525739192962646	2.980232238769531e-7	0.0	0.0	-0.2579477525901754	0.005515297892200662	0.1602819436749029	-0.00039000057230563663
41.0	9.224	-0.10827513784170151	7.748603820800781e-7	0.0	0.0	-0.24217052505541298	0.005500651129162476	0.15526017399170763	9.219925426644064e-5
42.0	9.224	-0.11056140065193176	2.980232238769531e-7	0.0	0.0	-0.22691062268323892	0.005519016689804263	0.1499409242238028	0.00028121350262692163
43.0	9.224	-0.11215676367282867	1.1920928955078125e-7	0.0	0.0	-0.2121929206261134	0.005547164312817104	0.14441779262573567	0.00029109037168581313
44.0	9.224	-0.1131066232919693	1.7881393432617188e-7	0.0	0.0	-0.19803412784081337	0.005571084213802783	0.13876203650456098	0.00019525449661926889
45.0	9.224	-0.1134614422917366	1.1920928955078125e-7	0.0	0.0	-0.18444464507769104	0.005582701005256988	0.13302954846660064	4.094074989555857e-5
46.0	9.224	-0.1132727637887001	5.960464477539063e-8	0.0	0.0	-0.17142986928515608	0.005577744183455034	0.12726514398787356	-0.00014172397838493542
47.0	9.224	-0.11259138584136963	-5.960464477539063e-8	0.0	0.0	-0.15899114213335092	0.005554361110595619	0.12150551479846323	-0.0003337059783355585
48.0	9.224	-0.1114681139588356	5.960464477539063e-8	0.0	0.0	-0.14712645438494018	0.005512219979097763	0.11578123994864532	-0.0005231170938344333
49.0	9.224	-0.10995137691497803	-5.960464477539063e-8	0.0	0.0	-0.13583099191222542	0.00545192579520901	0.11011799381305626	-0.0007027979691290164
50.0	9.224	-0.10808738321065903	1.1920928955078125e-7	0.0	0.0	-0.12509757451527068	0.005374638914169208	0.10453751571290906	-0.000868616477925608
